0,0,0.7376713249285229,-0.31792371298632044
1,0,1.7323091179127557,-0.690667987935348
2,0,1.7206762553363717,-0.6930078492899914
3,0,1.7091851325774534,-0.6951535801138284
4,0,1.6978313890579158,-0.6971099083581284
5,0,1.686610164017083,-0.6988824565372778
6,0,1.6755167656190697,-0.7004766173295502
7,0,1.6645466602732124,-0.7018975705140303
8,0,1.6536954670091277,-0.7031502907471006
9,0,1.642958951900716,-0.7042395551901182
10,0,1.6323330225907102,-0.7051699509129757
11,0,1.6218137229281997,-0.7059458820667758
12,0,1.6113972277290876,-0.7065715768209009
13,0,1.6010798376670754,-0.7070510940619115
14,0,1.5908579743007378,-0.7073883298535097
15,0,1.5807281752405045,-0.7075870236583162
16,0,1.5706870894578924,-0.7076507643234481
17,0,1.5607314727380581,-0.7075829958329339
18,0,1.550858183275674,-0.7073870228308186
19,0,1.541064177413241,-0.7070660159194904
20,0,1.531346505520184,-0.7066230167382864
21,0,1.5217023080104723,-0.7060609428278296
22,0,1.5121288114959717,-0.7053825922858498
23,0,1.5026233250723366,-0.7045906482204475
24,0,1.493183236733906,-0.703687683006884
25,0,1.4838060099137975,-0.7026761623540467
26,0,1.4744891801452036,-0.7015584491867466
27,0,1.465230351839719,-0.7003368073499644
28,0,1.4560271951784416,-0.6990134051410882
29,0,1.4468774431114966,-0.6975903186760724
30,0,1.4377788884615939,-0.6960695350953133
31,0,1.4287293811272226,-0.6944529556148831
32,0,1.4197268253810693,-0.6927423984285782
33,0,1.4107691772592803,-0.690939601466063
34,0,1.4018544420372137,-0.6890462250121749
35,0,1.3929806717873707,-0.6870638541922569
36,0,1.3841459630152393,-0.6849940013281662
37,0,1.375348454368849,-0.6828381081693776
38,0,1.3665863244178778,-0.6805975480033921
39,0,1.3578577894982233,-0.6782736276494123
40,0,1.3491611016179985,-0.6758675893390363
41,0,1.3404945464209719,-0.6733806124874789
42,0,1.3318564412035243,-0.6708138153585989
43,0,1.323245132981243,-0.668168256626783
44,0,1.3146589966013096,-0.6654449368385021
45,0,1.3060964328968871,-0.6626447997761182
46,0,1.2975558668797234,-0.6597687337262901
47,0,1.2890357459672221,-0.656817572655091
48,0,1.28053453824024,-0.6537920972917065
49,0,1.2720507307278575,-0.6506930361223514
50,0,1.2635828277153833,-0.6475210662957898
51,0,1.2551293490718054,-0.6442768144416053
52,0,1.2466888285928839,-0.6409608574021103
